room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving,click_diff
11469,217,983,2628,591,126,21,4532029,2687,1008,3060,20,10.878048599337,32.320257644326
11538,246,994,2803,667,144,24,4374228,3237,1026,3463,14,9.6559963623868,32.011066431098
11500,295,1031,3168,800,174,29,5017162,4120,1030,4003,22,9.4401711656306,30.196294638583
11491,233,1034,2720,631,138,23,4851074,3166,1030,3280,16,4.4957989913125,32.541679897485
11487,310,1031,3261,839,186,31,5360803,4252,1025,4336,22,1.2035928724995,30.622912075286
11486,295,1015,3226,798,174,29,5669901,4213,1027,4073,33,2.1133248423799,29.47905332841
11480,354,1033,3620,960,210,35,6337999,4723,1033,4704,20,4.362443998803,30.338595911588
11479,351,1015,3458,948,210,35,6100647,5070,1021,4440,26,3.9437186211271,39.338519847659
11471,239,1003,2659,648,138,24,4967500,2991,1009,3161,14,20.137154116934,30.529223693746
11470,208,995,2481,565,120,20,4383216,2740,1005,2658,11,8.7693698997885,27.260821896794
11468,325,1025,3469,881,192,32,5549087,4633,1039,4926,16,1.2197458250717,30.865595466235
11466,379,1052,3841,1026,222,38,18446744072821528653,5500,1039,5195,31,8.602320005843,31.62745018929
11465,302,1018,3283,819,180,30,5746238,4003,1046,4070,22,7.2763208836495,30.211567040811
11456,254,1016,2879,689,150,25,5062814,2892,1022,3326,9,8.378446170104,30.891918390324
11453,326,1047,3407,884,192,32,5499611,4808,1041,4800,28,3.7816007176875,39.406779035066
11452,338,997,3496,915,198,33,5683181,4678,1019,4769,25,9.0492215302861,33.043770651505
11447,314,1008,3267,851,186,31,5795790,4278,1035,4454,17,9.0886489597869,40.441739828977
11493,369,1030,3594,999,221,37,6081802,4731,1039,5088,25,13.165797370802,36.049533662758
11472,207,1018,2474,563,120,20,4274903,2336,1019,2638,12,12.054970780481,28.106089148574
11461,314,1027,3329,852,186,31,5609023,4385,1048,4142,20,13.122715665271,32.092186179291
11455,287,1049,3135,779,168,28,5453707,4089,1036,4019,30,3.1838813250354,29.247052241488
11501,270,1022,2975,732,162,27,5190901,3613,1030,3809,18,7.2718072035497,30.475661694028
11475,326,980,3349,884,192,32,6056771,4439,1007,4294,12,12.296200087621,30.86805661323
11454,286,1021,3147,776,168,28,5555051,3814,1018,3909,24,20.829928980192,33.141389564657
11549,246,1019,2892,667,144,24,4925761,3091,1029,3449,17,4.2301322754814,29.317041083988
11496,299,1039,3214,810,179,30,5166532,4274,1038,4005,22,12.705242018798,33.381713450636
11485,285,1086,3074,772,168,28,4681382,3948,1086,4028,13,6.4786510462696,34.318048251889
11478,358,1025,3614,970,210,35,6081312,5109,1036,4765,23,7.7171378226976,32.674280360852
11448,293,1010,3187,794,174,29,5420666,3756,1023,4001,19,11.447596644471,38.647260878358
11683,246,983,2722,666,144,24,4892467,3190,1001,3280,16,15.36772890331,30.700964434375
11464,303,1006,3243,822,180,30,5290639,4032,1041,4229,28,9.4326502493446,31.89093554922
11451,316,998,3394,858,186,31,5316277,4371,1025,4709,22,4.3691692000534,30.745829476253
11449,297,1031,3214,807,174,29,5642112,3657,1026,4491,21,6.4787011622131,34.808158890585
11446,314,1030,3344,849,186,31,5655434,4637,1028,4108,16,2.5162972055484,31.828466066409
11445,313,1015,3313,849,186,31,6105045,4472,1029,4336,17,12.384429359702,34.593900254547
11444,383,1026,3813,1038,228,38,6236319,5345,1033,5217,24,3.285104194232,33.368847170404
11442,377,1027,3831,1021,222,37,6237863,5401,1046,5246,21,7.7162926352073,35.891678309087
11436,213,1005,2454,576,126,21,4896571,2587,1020,2763,12,9.95820722083,27.994179772625
11435,233,994,2686,630,138,23,4753944,2698,1010,2946,10,20.141941680974,33.101442411769
11531,279,1067,3048,756,167,28,5237115,3775,1053,3988,25,4.0032338243875,42.067774408382
11504,335,1011,3478,908,198,33,5946177,4594,1025,4615,17,3.1206063336223,31.54439302299
11439,322,1044,3442,873,192,32,5618960,4596,1059,4655,18,12.29018618285,32.265514445121
11495,263,1026,3005,714,156,26,5533187,3592,1025,3937,24,5.823436223829,34.76317733453
11450,285,1022,3191,772,168,28,4886039,3855,1032,4064,26,6.1643712754088,34.953725374674
11434,206,978,2390,559,120,20,4647400,2357,1013,2685,16,15.675179834471,29.035507872528
11430,387,1033,3935,1048,228,38,6611967,5549,1037,5620,37,6.8394734396365,38.267643034811
11415,435,1038,4225,1176,258,43,7093491,5918,1049,5809,27,2.4250982895905,35.005800901302
11427,338,1037,3530,917,198,33,18446744051961546186,5186,1037,4888,28,11.960616808753,34.122348135213
11404,364,1039,3770,986,216,36,6263569,5179,1033,5094,17,9.9349045738104,32.670979947589
